Label,Text,Standard text,Desc
Skill,Process documentation skills,Process documentation skills,Process documentation skills
Skill,Workflow documentation skills,Workflow documentation skills,Workflow documentation skills
Skill,Configuration documentation skills,Configuration documentation skills,Configuration documentation skills
Knowledge,Standardization knowledge,Standardization knowledge,Standardization knowledge
Skill,System requirement identification skills,System requirement identification skills,System requirement identification skills
Other,Technical lead for cyber engineering disciplines,Technical lead for cyber engineering disciplines,Technical lead for cyber engineering disciplines
Other,"Evaluation and selection of processes, procedures, and criteria","Evaluation and selection of processes, procedures, and criteria","Evaluation and selection of processes, procedures, and criteria"
Knowledge,Compliance with ABB cyber security standards,Compliance with ABB cyber security standards,Compliance with ABB cyber security standards
Other,"Collaboration on project installation, commissioning, and site activities","Collaboration on project installation, commissioning, and site activities","Collaboration on project installation, commissioning, and site activities"
Other,Providing guidance on meeting customer's security requirements,Providing guidance on meeting customer's security requirements,Providing guidance on meeting customer's security requirements
Other,"Utilization of standard processes, tools, and techniques","Utilization of standard processes, tools, and techniques","Utilization of standard processes, tools, and techniques"
Knowledge,"Awareness of cyber security risks, requirements, and compliance","Awareness of cyber security risks, requirements, and compliance","Awareness of cyber security risks, requirements, and compliance"
Knowledge,Incident response activities,Incident response activities,Incident response activities
Knowledge,Cyber security assessment,Cyber security assessment,Cyber security assessment
Knowledge,In-depth technical understanding of relevant products and technology stacks,In-depth technical understanding of relevant products and technology stacks,In-depth technical understanding of relevant products and technology stacks
Knowledge,"Knowledge of security protocols, cryptography, authentication, and authorization","Knowledge of security protocols, cryptography, authentication, and authorization","Knowledge of security protocols, cryptography, authentication, and authorization"
Knowledge,Industrial Automation domain exposure,Industrial Automation domain exposure,Industrial Automation domain exposure
Other,Experience in working in international environments,Experience in working in international environments,Experience in working in international environments
Skill,Fluent English language skills,Fluent English language skills,Fluent English language skills
Skill,Intermediate Portuguese language skills (optional),Intermediate Portuguese language skills (optional),Intermediate Portuguese language skills (optional)
Knowledge,Experience in front end engineering design (FEED),Experience in front end engineering design (FEED),Experience in front end engineering design (FEED)
Other,"Detailed design, implementation, test, and installation of cyber solutions and services","Detailed design, implementation, test, and installation of cyber solutions and services","Detailed design, implementation, test, and installation of cyber solutions and services"
Other,"Defining, designing, and guiding implementation of cyber security best practices and standards","Defining, designing, and guiding implementation of cyber security best practices and standards","Defining, designing, and guiding implementation of cyber security best practices and standards"
Other,Experience in managing stakeholders of varying management levels,Experience in managing stakeholders of varying management levels,Experience in managing stakeholders of varying management levels
Knowledge,Knowledge of different cultures and languages,Knowledge of different cultures and languages,Knowledge of different cultures and languages
Other,"Industrial infrastructure automation, electrification, and digitalization","Industrial infrastructure automation, electrification, and digitalization","Industrial infrastructure automation, electrification, and digitalization"
